Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Mauritania,,184.7745931,185.4210538,184.55848,239.3778657,264.4313608,267.9545682,275.7244059,294.7728139,270.9897473,275.7136584,290.1938989,328.7538521,401.8696063,484.8416837,540.0479083,577.7006604,578.4501861,565.9289631,650.4214823,695.5128948,712.4469572,693.7085992,707.7329957,633.5961964,578.2188421,659.9682085,726.4170147,742.4264855,742.003754,751.1934824,1032.614156,1007.809646,825.7936346,840.0502399,878.7506082,877.8297777,834.04376,796.8425282,757.8090665,660.3038611,632.2141418,629.7819017,711.3824822,801.7786831,974.6575859,1272.082434,1378.215104,1610.236979,1418.940843,1646.130428,1919.452271,1850.384968,1929.775639,1715.388838,1562.726836,1579.200717,1634.642158,1749.954236,1800.875187,1836.292411,1998.394003,2065.155516
Mauritius,,,,,,,,,,,,,,,,,776.6414282,893.91387,1087.702573,1275.034209,1171.577307,1165.152944,1086.530028,1088.436401,1027.991517,1054.475996,1422.560988,1815.349008,2046.044192,2075.54266,2506.184877,2669.326336,2973.205449,2973.793608,3197.336898,3599.551682,3899.442362,3646.637899,3593.241569,3695.933735,3929.081782,3856.630788,4018.948897,4793.722474,5388.062453,5282.900111,5695.975255,6574.663576,8030.052281,7318.12641,8000.376432,9197.042991,9291.236276,9764.644131,10366.35508,9507.871337,9965.725311,10841.68478,11643.4606,11403.25279,9011.042884,9068.980181,10256.23031
Malawi,,,,,,,,,,,,,,,,,,,,,287.3864256,276.2613531,253.1385105,252.2057382,239.5460113,215.9246467,217.7782196,207.5353497,229.382038,252.2323285,286.9165596,326.1716353,258.8956104,293.7822177,169.7491987,201.1014042,321.9596271,368.6773117,237.3743335,235.510232,225.9524567,217.2404733,431.696661,386.317242,407.58899,417.1022634,443.5236757,478.0280765,557.5190094,630.1091541,688.1391912,769.0525992,563.0615397,501.197173,534.1269771,544.2768727,454.4432661,500.1655472,537.9322041,584.3628673,622.1845913,633.6097332,645.1586921
Malaysia,244.6110291,235.5296658,240.4417571,292.5758185,302.6761683,325.1933193,336.5564422,332.8006738,339.096539,364.2086197,374.9228805,402.2149282,466.9066045,692.6814986,837.763356,800.3824427,927.8051592,1075.339255,1304.067339,1647.630822,1852.96365,1843.349369,1925.46784,2123.258597,2311.170377,2065.088335,1782.54225,2007.17292,2134.519145,2282.469971,2513.241395,2727.528585,3193.635381,3511.532629,3802.107621,4405.116764,4874.819725,4706.314913,3308.835653,3538.362993,4087.562593,3941.122666,4177.104942,4454.526764,4924.338111,5536.837483,6137.15054,7144.00024,8343.303382,7167.877194,8880.145805,10209.37194,10601.51046,10727.66902,11045.58012,9699.600463,9555.669593,9979.704473,11073.97897,11132.10274,10164.34443,11134.62295,11993.18761
North America,2939.4432,2991.592897,3155.097538,3283.141453,3480.426945,3729.969704,4044.247215,4231.867351,4579.98226,4912.487595,5130.399802,5506.272177,5999.126802,6642.693282,7209.100091,7775.533698,8615.910721,9403.387829,10427.51639,11518.74117,12441.44115,13820.13606,14247.28907,15341.71701,16808.83673,17838.4912,18625.55501,19679.22112,21180.2186,22652.52159,23653.35132,24094.0418,24974.72409,25772.06404,26931.63931,27897.91385,29112.21438,30518.03962,31691.91778,33320.92229,35151.3296,35831.37937,36651.82911,38395.22158,40788.09354,43368.25243,45741.03259,47727.48204,48398.10295,46581.28354,48552.94241,50289.0244,51881.17089,53234.1501,54714.47093,55452.42138,56312.43488,58423.88588,61174.77734,63203.37389,61483.00075,68399.10275,74160.99677
Namibia,,,,,,,,,,,,,,,,,,,,,2481.562733,2278.633026,2107.079171,2223.825423,1837.353319,1470.978844,1603.782065,1973.579037,2065.562989,1968.166169,2037.910472,2117.005717,2346.276391,2153.341913,2352.661864,2478.25374,2417.577961,2453.866577,2231.114475,2175.449455,2156.090245,1916.255862,1773.431554,2571.982397,3407.850648,3692.752603,4027.961706,4394.517341,4222.326189,4322.629266,5445.420063,5873.059381,6017.178365,5463.031366,5544.104068,4965.672765,4614.892075,5453.570623,5687.381043,5126.176143,4252.04172,4919.188955,5031.11503
New Caledonia,,,,,,1763.475055,1756.219641,1865.665986,2165.901131,2529.892705,3203.711465,3449.881488,4038.318699,4220.1821,4865.675408,6163.412562,5957.563595,6158.971519,6152.761366,7561.19656,8443.155667,6817.834944,6208.647013,5540.402779,5249.36495,5534.612454,7634.709334,9271.608109,12665.90595,13092.32549,14800.79125,15133.15697,16261.95519,15297.0459,16037.02929,18721.05763,18257.21506,16339.80717,17324.25057,17435.74546,16039.16917,15174.27846,16885.89439,21817.31512,25770.53105,26861.69854,29604.05255,36864.8576,37353.73743,35391.08803,37494.8952,40697.65286,37294.02285,38503.25406,39675.56648,32428.57223,32286.9105,33876.32909,36495.19594,34934.57943,34877.63563,37247.49312,35745.18505
Niger,128.530591,134.8455755,143.2839817,153.3720509,148.0353599,166.122986,168.3153769,154.9937143,145.1382758,137.7655623,139.1771437,144.5828376,150.7778549,187.0554754,197.4639683,196.40257,193.9486121,228.7911413,305.3801035,352.3007296,406.3587875,340.9996972,307.354577,266.4703045,209.5318276,200.4254612,257.0199032,292.40876,289.6701214,268.5494053,419.6038954,380.5366379,380.1490696,332.0622156,204.1495871,234.6196048,237.0149628,218.2461447,243.5175496,225.953508,192.8777258,203.5264889,223.3523929,263.0912318,281.3253602,316.3656476,331.103768,384.7183455,472.1784274,458.4218902,471.612688,507.6024953,525.0472849,548.1578488,560.7544752,481.1113011,497.0361208,514.543398,568.5996597,549.8161278,564.8416623,590.6294948,585.4049292
Nigeria,93.39704772,97.42096828,104.8527493,108.0157416,113.6583753,117.6653708,124.7918564,99.85740444,97.74452712,122.0424175,225.7739995,161.5439014,210.9954798,254.3873472,406.2701421,441.9785958,561.5500999,541.156246,532.2174337,667.9817219,880.0619837,2187.886436,1844.849844,1223.603921,903.4493516,882.2827027,638.7316957,598.2909687,549.5037556,474.4569001,567.5179022,609.3731283,519.6358475,551.8929192,762.3987332,1302.550052,1673.906146,1765.078768,1871.756057,494.1292273,563.0470862,583.0858388,733.5378887,786.8022148,992.7453991,1250.406913,1652.154002,1876.413033,2227.790349,1883.887783,2280.111289,2504.879101,2728.022788,2976.756832,3200.952799,2679.554223,2144.780344,1941.879479,2125.834491,2334.023643,2074.613747,2065.77441,2162.633734
Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.9073701,245.3626165,238.7650098,344.0500793,404.9537718,388.0218518,835.2363152,876.8598596,895.2622309,896.6518715,931.7959134,961.5515216,996.897852,1025.10851,993.3841143,999.885954,1075.998562,1158.88129,1223.083148,1323.839065,1493.904853,1438.096616,1495.733754,1644.801481,1746.421254,1794.789188,1913.521348,2025.321432,2079.451027,2127.282818,1981.858367,1905.638328,1876.607378,2064.929246,2255.425995
Netherlands,1068.784587,1159.392357,1240.677894,1328.036649,1541.947365,1708.096356,1835.801424,1991.360686,2185.248659,2642.956118,2927.072939,3378.614797,4104.45103,5345.575444,6440.97842,7335.508997,7925.688062,9166.808195,11179.38956,12798.54325,13791.86226,11520.44787,11072.65845,10680.35904,9977.160217,9926.129971,13783.85011,16709.55968,17744.50138,17397.69168,21290.86038,21732.23076,23904.03742,23122.41077,24646.31431,29258.13435,29006.80945,26700.53713,27885.80838,28272.64325,26214.49855,26896.54811,29343.245,35750.97466,40436.61823,41994.71353,44900.93814,51799.20855,57879.94376,52722.21306,50999.74512,54230.3129,50070.1416,52198.89756,52900.53742,45193.40322,46039.10593,48675.22234,53044.53244,52476.27325,52162.57012,58727.87055,57025.01246
Norway,1441.75566,1560.324931,1667.24743,1775.582655,1937.884614,2164.468823,2317.194884,2514.043772,2662.117492,2875.235844,3306.219476,3736.348737,4413.575692,5689.588807,6811.527337,8204.451512,8927.201627,10266.12067,11462.59459,13046.53722,15772.24091,15512.5067,15224.89391,14927.51748,14989.48577,15753.55277,18883.23335,22505.86226,24207.28147,24281.13041,28242.9814,28596.933,30523.98506,27963.69791,29315.80923,34875.70433,37321.9742,36629.0309,34803.46341,36393.29275,38178.23688,38601.89764,43170.55717,50250.32982,57768.6981,67047.17046,74434.49968,85502.26771,97503.54078,80347.57007,88163.20859,101221.8135,102175.9193,103553.8401,97666.69518,74809.9658,70867.361,76131.8384,82792.84271,76430.58895,68340.0181,93072.89251,108729.1869
Nepal,49.99383985,51.32196534,54.30957569,46.08744757,45.08833375,65.45627072,79.05808294,71.86789705,64.51168752,64.47433685,69.27090357,69.10171851,78.46162552,72.893253,89.38255121,113.1582072,102.0880958,95.0075015,107.7431176,121.4845446,124.7347084,142.492984,146.5348694,146.1814659,150.5813858,149.363094,158.9337043,161.3675903,186.2644755,184.1322358,184.9236477,194.8000167,164.2928089,172.0966701,186.5942635,197.3096505,198.4544651,211.5619465,204.876507,208.4914738,223.7118919,240.7051592,238.8612541,246.4858378,279.7242003,309.3104201,341.02814,386.5295864,466.6933791,475.6359761,589.1654349,791.2255767,794.0925594,809.3844577,827.7447049,882.3076634,880.2248936,1027.965474,1161.53435,1185.682318,1139.189892,1229.394205,1336.546047
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4644.355494,6328.102672,9675.959685,8825.978581,9063.00223,7587.25441,8528.630151,9361.037397,10985.8744,10316.52782,10124.70062,11632.6925,11970.93828
New Zealand,2312.949992,2343.292213,2448.628633,2622.220271,2813.546976,2151.294927,2191.312542,2188.399139,1885.156152,2077.895543,,2772.918597,3294.648943,4323.196535,4610.570426,4171.76974,4373.840998,4950.588205,5936.98526,6668.138666,7467.168038,7813.887543,7656.475732,7598.312039,6713.760131,7600.565242,9427.55394,12330.91683,13759.15563,13312.38559,13663.02162,12230.07345,11793.13924,13094.34545,15280.31278,17400.42018,18794.43604,17474.18703,14738.44557,15322.22383,13641.10272,13882.85683,16874.18749,21913.70817,25420.23488,27751.06547,26654.5932,32479.98174,31252.96256,28209.36233,33676.77412,38387.62708,39973.38076,42976.64959,44572.89875,38630.72659,40058.19616,42910.97284,43236.88669,42796.43058,41760.59478,49996.42067,48418.59166
OECD members,1329.188609,1388.188481,1477.722842,1570.746011,1693.736118,1814.611992,1967.080282,2086.352827,2236.961684,2432.557253,2628.860957,2872.730358,3295.290625,3938.422941,4364.982147,4843.146678,5200.773081,5812.476584,6919.557833,7912.010026,8709.600019,8788.366956,8576.342688,8793.620495,9124.141788,9535.333425,11466.20701,13176.51283,14735.72738,15292.15387,17067.91223,17895.22376,19066.53258,19187.84151,20332.63342,22224.27248,22236.64785,21729.68708,21793.4792,22719.73249,23054.56167,22671.47618,23474.88307,26058.8857,28798.16697,30228.63306,31656.87102,34404.47351,36254.15972,33671.86173,35088.33021,37547.35293,37285.58402,37546.4785,38068.49527,35666.45674,36115.19307,37476.54662,39416.24261,39583.2257,38402.1176,42731.28895,43476.37804
Oman,,,,,,106.5663896,111.5320735,172.2581956,296.3383621,367.2007014,382.1715672,437.0053369,518.164168,663.009854,2180.95948,2663.510125,3106.757752,3164.870097,3002.247483,3875.381491,5879.099443,6748.752492,6636.838108,6585.06598,6927.983651,7393.576258,5074.084773,5094.191151,5165.729577,5468.528327,6475.41707,5984.360617,6272.469437,6029.876388,6054.743884,6352.823059,6913.146462,7052.69677,6139.732825,6742.824603,8321.393867,8191.512832,8380.038952,8896.90253,10030.44443,12357.70139,14533.72942,16151.27584,22974.27735,17937.97957,22552.19901,24166.09631,24722.63882,23563.9406,23121.20638,18777.43306,17082.2062,17802.57512,19887.57431,19132.15227,16707.62301,19509.46646,25056.79486
Other small states,,,,,,,,,,,286.0230969,332.7099108,394.1612368,558.361814,1005.498916,1094.550633,1325.64793,1453.52476,1562.438133,1979.453775,2684.658596,2636.904769,2436.603627,2247.902007,2211.123693,2050.822302,2026.339929,2346.904395,2573.15794,2624.256423,3059.142505,3075.143443,3294.910533,3086.200404,3171.132516,3581.007943,3707.44671,3790.252311,3646.053274,3850.615594,4265.735375,4168.960545,4419.942236,5409.007657,6596.340692,7832.931539,8971.446614,10683.73334,12728.7542,10656.21881,12139.09278,14660.13584,14987.30726,15303.84295,15445.71568,12502.87288,12088.90977,12902.1702,14076.26351,13574.60779,11686.93411,13975.16651,16003.09753
Pakistan,81.5869473,87.51737247,89.49333554,93.88388625,102.9612072,114.3720186,123.3304709,136.6380925,143.2879463,150.5478041,169.1240002,175.19892,150.6172113,99.29793153,134.5321801,164.8480958,187.4969066,208.7761202,238.1558325,254.3477606,293.3918898,333.4583921,349.8417623,315.0172659,331.3887658,320.67981,317.0297983,319.9153919,356.3352154,359.7292686,346.6685155,382.7514315,399.4655807,412.6753983,404.6068674,455.5079732,461.4002095,441.7549177,427.5063275,420.6826106,644.457157,610.1432316,599.7894108,673.382966,774.7853357,832.7511375,909.0324033,1012.182794,1087.514777,985.3493008,1011.59718,1161.044321,1236.892763,1259.668368,1303.18537,1421.835278,1468.822082,1567.640612,1620.742591,1437.165833,1322.314785,1506.108293,1588.879829
Panama,476.6214222,516.0318634,545.1198665,586.0730077,610.4296553,650.4760575,687.7890677,743.5822157,776.9504034,828.5852785,891.0546713,977.4514583,1044.15554,1162.283885,1294.338833,1403.733812,1454.779187,1501.943289,1737.554765,1937.715489,2357.750154,2607.18005,2814.181852,2822.853811,2879.238835,2977.388971,3025.347225,2972.128314,2514.153933,2467.535308,2626.14328,2827.558388,3148.447531,3368.202787,3518.953402,3524.881271,3561.290458,3775.571536,4012.054165,4121.56222,4099.00654,4084.258536,4163.521959,4304.10698,4629.029316,4953.12998,5385.564243,6205.821576,7197.110786,7618.438459,8124.558307,9403.439908,10767.29318,11932.28622,12837.24796,13669.55944,14382.23238,15185.97248,16156.07429,16472.83175,13293.3332,15491.2898,17357.62863
Peru,,,,,,,,,,,,,,,,,,,,,,,827.410231,750.2317158,1054.636203,761.8719465,1077.642752,1767.347081,730.2097626,1040.475164,1194.548315,1520.677362,1560.546504,1481.340989,1871.392109,2180.566639,2218.321747,2292.396517,2149.701063,1911.735017,1941.31826,1925.97942,2003.971081,2126.137824,2393.665897,2702.237701,3123.320159,3572.363589,4184.885982,4164.970483,5047.204643,5826.832307,6475.720443,6697.187747,6614.83082,6180.119268,6163.860425,6676.308793,6912.103988,6955.880824,6063.626923,6635.464148,7125.829931
Philippines,263.8371238,278.4772671,164.1355767,177.3313519,186.5409251,198.6661451,213.2939156,223.1535328,242.8683592,262.4052429,201.9232587,217.9774868,230.0747314,282.4427967,377.1083496,398.0532228,445.8041646,499.1007317,561.381776,662.0465432,761.0166543,815.2160842,828.5676462,723.0832567,667.6672523,637.8359734,605.7263486,658.2142903,734.4302796,806.8504494,820.4871803,821.4522444,936.148564,938.7622808,1081.434307,1222.292515,1334.105656,1294.111972,1000.00669,1123.163571,1073.264436,991.1479821,1037.174788,1049.386495,1122.855522,1245.286584,1452.221405,1741.603511,1990.356129,1893.281641,2201.776828,2431.199961,2671.777522,2847.567943,2935.928598,2974.296917,3038.152037,3077.434419,3194.672701,3413.849044,3224.422811,3460.539382,3498.509806
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7416.480787,7913.450676,8220.487633,7744.627767,8297.895213,9603.797085,9805.92283,10270.45854,10380.26908,9960.84139,10029.28803,10795.56469,11835.38393,12418.82617,13580.00674,15761.36338,16743.37674,16011.66115,16152.38923,15738.46701,14349.31682,12921.82732,
Papua New Guinea,116.0799635,120.2708684,125.4147736,129.6098031,140.3469641,154.8823069,172.1302152,190.1830897,204.2574627,226.7715148,259.3623595,281.5463284,328.9393366,486.156214,536.8641177,485.461462,529.3870888,562.3671391,653.737048,754.0547036,819.9620894,788.3033453,732.1565361,775.6059539,756.4643928,702.9104109,751.6488052,873.2089676,993.62083,942.1804042,833.0536633,948.9851423,1058.341136,1159.13976,1236.110584,1004.249699,1077.188504,995.1972595,737.413721,653.4081341,639.2791999,540.6738896,509.0304919,580.5981672,624.0353213,748.7350734,1245.474176,1379.126993,1635.039566,1578.968628,1879.240559,2303.826611,2653.09279,2578.498647,2742.25005,2502.073445,2332.675888,2495.140773,2584.327802,2593.775554,2446.084687,2624.60411,3115.922923
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.209509,2235.541089,2459.020685,2497.130559,2874.831636,3686.845146,4147.465501,4123.145677,4518.108226,4398.072174,4501.479961,4991.244358,5207.129304,5701.638863,6681.309751,8021.54789,9035.532758,11254.31409,13995.78116,11525.90074,12504.25019,13776.38836,13010.75559,13558.34113,14181.94868,12560.05142,12378.81176,13815.49995,15504.50894,15700.01358,15816.8204,18050.27944,18688.00449
Pre-demographic dividend,97.8539333,101.2672919,105.4647984,109.193687,116.405765,122.7273052,130.9193687,125.815183,127.4447407,137.6372303,170.7926478,157.9497899,180.6083001,215.8433895,303.3801919,340.1589505,398.6512163,420.9745968,455.1412209,569.8343484,701.8441215,981.1445336,886.9641713,690.3922992,621.9771955,601.1300605,567.2594745,603.6653865,620.0525187,610.333372,974.9968819,518.4289961,387.4661592,392.2132136,395.4585514,569.3160472,670.5788089,718.3977349,745.9474811,447.1240407,503.2428449,467.2822408,521.4692433,549.9620462,665.7511465,806.9050026,990.3261102,1168.00459,1416.3018,1258.844624,1439.05261,1626.632857,1715.302662,1820.016344,1877.254707,1563.469332,1388.67826,1438.131311,1452.899967,1489.89883,1330.42077,1417.16419,1558.021277
Puerto Rico,717.5148431,777.2150274,854.744805,931.751666,1006.434446,1110.832691,1207.811824,1335.274112,1480.693176,1661.866885,1852.354673,2044.319906,2246.476714,2432.414219,2614.500941,2738.243153,2946.461953,3208.771356,3567.752629,4024.50942,4502.838428,4920.722937,5115.008514,5217.722729,5730.117009,6008.054486,6455.184461,6980.490143,7595.444656,8033.089441,8652.507492,9064.018517,9659.3389,10212.27676,10876.41882,11579.185,12173.16369,12817.64496,14304.40499,15220.99134,16192.12697,18123.1987,18731.45939,19557.12025,20988.99233,21959.3227,22935.94116,23664.88235,24898.33459,25768.72589,26435.74879,27278.88305,27944.73389,28513.16574,28981.45733,29763.4883,30627.1634,31108.75275,31615.06679,32916.8668,31427.42911,32601.56564,35208.63719
"Korea, Dem. People's Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,360.4992985,382.729947,407.8528436,432.5117296,468.7810816,520.9106594,575.0076807,646.8227201,719.0804919,795.7593714,934.0821561,1064.537713,1302.266268,1747.989041,2000.418246,2127.637507,2173.283934,2267.371003,2457.313216,2755.624618,3368.366669,3245.975214,3079.949566,2735.491066,2522.747476,2705.193002,3861.948433,4803.866095,5623.697,6056.381028,7884.617988,8958.985333,10810.56651,9534.656364,9977.319909,11781.36185,12185.0914,11575.50711,12199.20639,12475.29177,11526.37207,11734.76497,12936.69282,15797.78213,18064.15809,18780.12751,19839.45405,22811.05648,24949.04136,23151.21541,22520.64231,23217.2955,20563.7136,21653.19598,22103.70097,19250.10654,19991.97249,21490.42986,23562.55452,23330.81729,22242.40642,24661.16649,24515.26585
Paraguay,,,,,,206.9788305,212.1577577,219.0753464,224.8810622,236.2058742,246.850847,269.7368425,304.9919661,385.3929861,503.5627284,556.7615863,610.560506,733.4654067,875.3533728,1139.14806,1444.694522,1778.053821,1666.650808,1696.913066,1309.658013,928.4262743,1024.193149,1062.046435,1106.971847,1204.096538,1431.8392,1675.713643,1673.448372,1652.804321,1750.935478,1968.352487,2077.484829,2068.208378,1880.893165,1758.260193,1728.340743,1630.190846,1361.249281,1436.764904,1776.932258,1960.514766,2426.417098,3194.262982,4360.429109,3920.186071,4725.726341,5776.281848,5617.104918,6410.814703,6629.416993,5861.401895,5759.042198,6136.058301,6242.961454,5807.838794,5353.348065,5959.441794,6153.055657
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.581542,1326.562857,1317.466751,1389.164971,1465.046057,1499.492177,1476.17185,1335.553195,1156.217473,1257.69857,1422.190886,1543.701414,1570.1044,1664.245717,2035.202341,2191.781787,2557.075624,2880.798437,3067.438727,3315.297539,3352.112595,3272.154324,3527.613824,3620.360487,3562.330943,3656.858271,3233.568638,3678.635657,3789.327966
Pacific island small states,,,,,,,,,,,,362.6394532,427.0006194,570.8686243,795.4854465,871.2150852,855.8445179,874.1636661,992.2128687,1188.669489,1351.514997,1360.125463,1297.650032,1207.190694,1244.847504,1152.652108,1230.878533,1175.165209,1181.23439,1202.606626,1325.656155,1389.070962,1504.819931,1574.574755,1831.890303,1963.969182,2075.488289,2048.475204,1727.128449,1869.527424,1687.725925,1641.988433,1701.236867,2000.441384,2272.909995,2494.076674,2586.388544,2818.287675,2977.757264,2649.808491,2882.716204,3324.395457,3484.174056,3582.878279,3851.251339,3723.875114,3866.86186,4128.661018,4288.226218,4222.882129,3698.09906,3650.854152,3912.185639
Post-demographic dividend,1385.357553,1447.311654,1543.96129,1643.816449,1773.059606,1905.283705,2068.40848,2198.794701,2362.702428,2574.018298,2792.129608,3061.73128,3519.759278,4214.024832,4667.082572,5187.969002,5590.908274,6279.336801,7497.291285,8556.29646,9409.352569,9454.626017,9354.008884,9656.260717,10037.92869,10514.89448,12785.72039,14742.48918,16511.33244,17134.4479,19101.79475,20021.72979,21345.55297,21367.61178,22751.56815,25096.89252,25077.68023,24456.61677,24442.19299,25544.1106,25861.00621,25489.0929,26453.16056,29509.98414,32624.92388,34154.36133,35741.65465,38783.0881,40835.85939,38244.94459,39705.65003,42530.78374,42291.0785,42523.74338,43170.29524,40636.3472,41363.38587,42968.28953,45382.76395,45700.0608,44514.12268,49527.66013,50482.11313
French Polynesia,,,,,,1789.068938,2108.499658,2084.856527,2363.519507,2134.774858,2154.83795,2431.171698,2581.3799,3294.949979,4103.028784,4936.770208,5072.798542,5323.215545,6540.504312,7662.774189,8071.446626,7310.844048,7088.887755,7172.510925,7237.479634,7720.954633,11509.23172,13603.73655,13500.03154,13223.94472,15728.7188,15828.14545,16909.97566,15844.37518,16145.86919,18090.58808,17713.72313,15741.80916,16070.29995,15847.9303,14346.18626,14012.24297,15302.35185,18724.49152,20829.06571,21047.193,21382.23571,23837.81753,25437.66858,23326.08756,21447.85826,21747.98884,19864.5357,20941.51734,21223.07549,18252.5142,18726.63947,19743.95902,20614.89437,20093.20858,19185.69777,20230.24105,18984.8511
Qatar,,,,,,,,,,,2557.401695,2912.958357,3439.863691,4848.629851,13393.28846,12883.17533,15566.01728,15923.99159,16632.189,21634.62099,28218.29253,29371.46691,24301.05184,19571.8082,19252.17256,16818.35103,13216.45799,13705.4656,14650.74424,15197.8751,16664.83143,15079.35946,16223.78008,14724.25918,14728.78202,15797.69104,17116.83256,20519.40935,17651.54558,20207.22559,27494.77133,25836.27079,27151.0325,31440.22071,40792.27647,52468.44565,59978.86121,64706.9899,79811.59774,60733.9817,73021.30975,92992.99713,98041.36224,97630.82552,93126.14946,66984.9102,58467.23557,59407.69805,66264.08117,62827.39695,52315.66008,66858.74172,87661.45015
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.758739,1753.192856,1789.644555,1648.48523,1254.312442,1102.103785,1158.056328,1323.032378,1650.049224,1633.010644,1577.33656,1852.554969,1599.906228,1659.929049,1825.192994,2119.855097,2679.40626,3494.990564,4618.003508,5757.531273,8360.337759,10435.21798,8548.04859,8397.809173,9560.159425,8930.729912,9497.206476,10031.34215,8976.954489,9404.381259,10727.97086,12494.42358,12957.99911,13047.45666,14946.62497,15786.80174
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3778.019775,3429.649902,3494.062988,3490.452393,3098.802734,2930.670166,2662.104004,2665.779785,2643.929199,2737.572021,1834.861816,1330.757202,1771.594116,2100.352539,2377.529541,2975.123047,4102.364746,5323.455078,6920.199707,9101.239258,11635.28418,8562.824219,10674.99023,14311.06445,15420.85938,15974.62207,14095.64648,9313.021484,8704.894531,10720.33203,11287.35449,11536.25879,10194.44141,12532.05078,15270.70605
Rwanda,40.11919241,40.04393541,40.03684927,40.10890822,39.83282286,44.43606357,36.1570684,44.95330925,47.02336094,49.94867146,56.43719034,55.52431584,59.59451829,68.25853957,70.32204158,126.6373782,137.2042711,156.096859,184.014166,218.617337,239.1153863,258.5577578,248.9418067,252.5324431,262.0908223,273.7664313,299.2873721,320.292078,344.478185,336.7447982,348.3878303,255.3675793,264.9826101,249.4105703,111.9373042,227.4588749,205.8421295,241.5055329,251.3496873,269.3323046,255.1119678,239.1456764,234.8351253,249.574757,270.3233079,325.0500663,358.1392267,427.4571469,529.567595,565.0186811,594.1602545,650.9914842,706.2020035,704.4856255,724.7923503,733.8874728,728.8696189,756.5476411,768.9436612,806.1008203,773.7732609,821.1713948,966.2320714
South Asia,82.54272511,86.02559166,89.67405922,98.50271523,110.1281458,115.5536054,94.99006092,102.1709856,104.6561166,112.4209181,118.9557461,123.8250132,121.7919331,136.0392077,161.0104509,168.4143488,160.6797802,181.8581101,202.2206399,221.3224541,260.6842953,270.0155722,272.9240373,282.0977472,274.1749841,291.1719745,301.2711631,326.9257558,343.3610488,338.7019519,356.597878,310.4094963,322.5004565,312.4352317,346.7573399,376.7970134,403.8112231,415.1139684,412.5760118,433.3967897,460.3493934,462.4615283,475.6381394,544.9458025,621.1928553,697.9549072,779.5525709,966.3375201,967.0672768,1040.459637,1253.946408,1361.483067,1362.331774,1380.003413,1490.717749,1539.470601,1675.438752,1887.890561,1920.140055,1965.094236,1853.845901,2136.192891,2287.416124
Saudi Arabia,,,,,,,,,747.2060737,767.4761571,880.6257204,1123.214159,1437.210565,2108.625434,6068.408565,5922.49238,7693.394199,8473.7001,8714.626976,11553.24022,16176.19662,17258.645,13680.75898,10997.05279,9717.417625,8060.19535,6449.58556,6082.127065,5998.224246,6210.052963,7349.703435,7939.297864,7932.70591,7450.658798,7359.448498,7588.761234,8174.141609,8323.826699,7169.366477,7697.270684,8795.260596,8337.322724,8380.959296,9321.803874,10935.01659,13462.76305,14848.60206,15756.19362,18944.85735,15064.63128,17958.94783,22441.57114,24069.20331,23945.51231,23862.80119,20442.36606,19930.40754,20910.48296,24175.58331,23405.7061,20398.06099,24315.61855,30447.88371
Sudan,100.3198166,106.1527176,112.3091965,111.2644958,111.1673203,112.605423,112.5277405,118.7622986,120.7669296,129.5597382,143.4661255,151.9777222,160.0622864,192.2940369,238.9065552,280.3155212,336.6038513,404.1007385,421.6444397,419.7025452,429.0219727,495.4863586,387.7712097,354.1902161,439.5502625,333.3590698,408.4733582,481.339325,568.7889404,841.9991455,1301.819092,1678.093262,263.002655,326.7307129,459.4400635,483.7035522,307.8217468,388.8051147,366.1159058,339.2810364,378.1575012,471.3727722,529.4519653,607.0063477,737.1228027,945.6896973,1179.898315,1500.673096,1585.582397,1382.62146,1706.414917,1982.816162,1797.400879,1834.561035,2076.000977,2226.409424,2614.294434,3188.769287,769.8691406,748.0109253,608.3325195,749.7067871,1102.146484
